Id;Nombre;Apellido;Documento;IdTipoDocumento;Celular;IdGenero;IdEstadoCivil;Correo;IdProvincia;SucursalPreferido
12655;Zoe ;Acevedo ;40227590955;1;8295804055;2;6;ZoeAcevedo@gmail.com;4;12
12656;Ainhoa Olivia;Vasquez ;40269117652;1;8291890592;2;2;AinhoaOliviaVasquez@gmail.com;1;7
12657;Ximena ;Estrella ;40258044403;1;8497382572;2;3;XimenaEstrella@gmail.com;6;5
12658;Alan Julián;Puello ;40286981370;1;8294603984;1;1;AlanJuliánPuello@gmail.com;11;4
12659;Veran ;Navarro ;40217933371;1;8296703410;2;1;VeranNavarro@gmail.com;26;2
12660;Victoria Francesca;Lebron Lantigua;40220456775;1;8294655373;2;4;VictoriaFrancescaLebronLantigua@gmail.com;10;6
12661;Maite Juana;Velez Nivar;40287071133;1;8496762475;2;6;MaiteJuanaVelezNivar@gmail.com;14;9
12662;Marcos ;Reynoso ;40277311280;1;8495674409;1;6;MarcosReynoso@gmail.com;23;1
12663;Eva ;Grullon Veras;40223699517;1;8493871509;2;2;EvaGrullonVeras@gmail.com;24;10
12664;Bautista ;Puello ;62670839814;2;8294067078;1;6;BautistaPuello@gmail.com;24;15
12665;Daniel ;Campusano ;40274680558;1;8494246250;1;1;DanielCampusano@gmail.com;14;2
12666;Carmen Emily;Lee ;40224657554;1;8299183916;2;5;CarmenEmilyLee@gmail.com;16;2
12667;Maximiliano ;Vallejo Rincon;40213018693;1;8494956265;1;4;MaximilianoVallejoRincon@gmail.com;30;10
12668;Ainhoa AnaSofía;Rondon Villanueva;40243603309;1;8492010735;2;4;AinhoaAnaSofíaRondonVillanueva@gmail.com;3;14
12669;Isabella AnaSofía;Pena Carvajal;40298610058;1;8497483466;2;5;IsabellaAnaSofíaPenaCarvajal@gmail.com;20;10
12670;Damián Santiago;Paniagua Mercedes;40283438499;1;8492351129;1;6;DamiánSantiagoPaniaguaMercedes@gmail.com;25;13
12671;Agustina ;Solano ;40260848119;1;8499478559;2;1;AgustinaSolano@gmail.com;30;2
12672;Claudia Antonella;Vidal Piña;40258946844;1;8496950459;2;3;ClaudiaAntonellaVidalPiña@gmail.com;11;7
12673;Pedro ;Espaillat Solano;40234623574;1;8499861317;1;2;PedroEspaillatSolano@gmail.com;18;4
12674;Mía Renata;Balbuena ;62697262381;2;8496010914;2;5;MíaRenataBalbuena@gmail.com;10;2
12675;Luciano Elías;Rivas Caceres;40247085108;1;8292927192;1;4;LucianoElíasRivasCaceres@gmail.com;17;14
12676;Catalina ;Oviedo ;40258019878;1;8294780542;2;4;CatalinaOviedo@gmail.com;25;8
12677;Isabella ;Cordero Tapia;40249953807;1;8298717550;2;4;IsabellaCorderoTapia@gmail.com;24;3
12678;Sofía ;Frias Araujo;40234238649;1;8493973526;2;6;SofíaFriasAraujo@gmail.com;29;12
12679;Sergio Josué;Ledesma Ceballos;40232955243;1;8492169935;1;4;SergioJosuéLedesmaCeballos@gmail.com;30;1
12680;Alexa ;Echavarria ;40256375342;1;8299596975;2;2;AlexaEchavarria@gmail.com;21;6
12681;Santiago ;Paniagua ;40259526226;1;8293670362;1;4;SantiagoPaniagua@gmail.com;15;1
12682;Isabella ;Ortega ;40239894437;1;8492385102;2;4;IsabellaOrtega@gmail.com;8;3
12683;Mateo ;Molina ;40292780738;1;8493571898;1;4;MateoMolina@gmail.com;10;5
12684;Lola ;Liranzo Vargas;40270900786;1;8298568583;2;5;LolaLiranzoVargas@gmail.com;8;14
12685;Bautista ;Castillo Espinosa;40258184629;1;8498950170;1;6;BautistaCastilloEspinosa@gmail.com;18;11
12686;Leo Damián;Matias Pacheco;40293925361;1;8498592569;1;5;LeoDamiánMatiasPacheco@gmail.com;29;2
12687;Gabriel ;Lugo Rojas;40269334199;1;8291925144;1;6;GabrielLugoRojas@gmail.com;9;14
12688;Martín Joel;Camacho Zabala;40291975253;1;8294628287;1;4;MartínJoelCamachoZabala@gmail.com;17;3
12689;Thiago David;Rosario ;40275393811;1;8492818556;1;5;ThiagoDavidRosario@gmail.com;21;1
12690;Francisco ;Pascual Then;40215903844;1;8497959616;1;4;FranciscoPascualThen@gmail.com;11;11
12691;Mateo ;Gonzalez Brea;40237365452;1;8497819281;1;1;MateoGonzalezBrea@gmail.com;29;14
12692;Pedro ;Montero Mejia;40290798368;1;8496726542;1;2;PedroMonteroMejia@gmail.com;30;5
12693;Zoe ;Sepulveda Rosário;40243472342;1;8497930015;2;6;ZoeSepulvedaRosário@gmail.com;32;13
12694;Dante Felipe;Lopez Medina;40286108629;1;8492902267;1;1;DanteFelipeLopezMedina@gmail.com;8;13
12695;Nicolás ;Jimenez Beriguete;40242526415;1;8299021625;1;2;NicolásJimenezBeriguete@gmail.com;1;8
12696;Luca ;Novas Robles;40213107398;1;8491459959;1;1;LucaNovasRobles@gmail.com;9;1
12697;Josué Cristian;Tolentino Toribio;40285836284;1;8295345475;1;1;JosuéCristianTolentinoToribio@gmail.com;1;15
12698;Juana ;Matos Sencion;40286151332;1;8297618999;2;5;JuanaMatosSencion@gmail.com;28;6
12699;Ana ;Aybar ;40218311524;1;8292727905;2;3;AnaAybar@gmail.com;17;14
12700;Luna ;Bonilla Lora;62639662315;2;8291171882;2;2;LunaBonillaLora@gmail.com;4;7
12701;Emiliano ;Soto ;40270579474;1;8495415043;1;3;EmilianoSoto@gmail.com;18;10
12702;Oliver Ian;Suriel ;40257134861;1;8497231255;1;3;OliverIanSuriel@gmail.com;13;13
12703;Derek Benjamín;Gil ;40298710173;1;8293249861;1;3;DerekBenjamínGil@gmail.com;9;14
12704;Derek ;Espinal ;40296157703;1;8297999566;1;3;DerekEspinal@gmail.com;17;6
12705;Ciro ;Duarte ;40292231682;1;8491391173;1;4;CiroDuarte@gmail.com;29;13
12706;Ximena ;Castillo ;40297308629;1;8295345563;2;4;XimenaCastillo@gmail.com;26;13
12707;Ainara ;Moya Jerez;40216477873;1;8496617102;2;5;AinaraMoyaJerez@gmail.com;15;4
12708;Clara Clara;Brito ;40276019609;1;8293900152;2;5;ClaraClaraBrito@gmail.com;13;12
12709;Mariana Fernanda;Ovalle Evangelista;40214945985;1;8294536539;2;6;MarianaFernandaOvalleEvangelista@gmail.com;22;13
12710;Juan ;Salazar Pujols;40232554996;1;8294570261;1;1;JuanSalazarPujols@gmail.com;17;10
12711;Eva Olivia;Puello Marmolejos;40260408080;1;8497514781;2;4;EvaOliviaPuelloMarmolejos@gmail.com;11;11
12712;Agustina Maite;Delgado Bueno;40232314272;1;8295081732;2;4;AgustinaMaiteDelgadoBueno@gmail.com;11;6
12713;Francisco ;Ortega Beltre;40244585585;1;8494247401;1;1;FranciscoOrtegaBeltre@gmail.com;24;15
12714;Martina Elisa;Amador Alba;40284897968;1;8492773713;2;4;MartinaElisaAmadorAlba@gmail.com;25;15
12715;Agustín Luciano;Martinez ;62663060281;2;8297195140;1;4;AgustínLucianoMartinez@gmail.com;9;7
12716;Marc Lucas;Nin ;40295534666;1;8491532351;1;1;MarcLucasNin@gmail.com;7;9
12717;Leonardo Damián;Rosário Ovalle;40218701684;1;8498553072;1;1;LeonardoDamiánRosárioOvalle@gmail.com;3;12
12718;Enzo ;Ledesma Paulino;40262323571;1;8297558109;1;5;EnzoLedesmaPaulino@gmail.com;30;6
12719;Gabriel ;Padilla Tineo;62698610511;2;8296562750;1;5;GabrielPadillaTineo@gmail.com;12;4
12720;Matías ;Collado ;40260313317;1;8294002888;1;5;MatíasCollado@gmail.com;3;11
12721;Santino Thiago;Rosario Mena;40279949658;1;8297862771;1;5;SantinoThiagoRosarioMena@gmail.com;29;4
12722;Cristóbal ;Lora ;40216160362;1;8296266389;1;1;CristóbalLora@gmail.com;25;4
12723;Ignacio Mario;Mesa Paulino;40220198236;1;8293348786;1;5;IgnacioMarioMesaPaulino@gmail.com;8;11
12724;Juliana Camila;Bencosme ;40246133181;1;8298888174;2;1;JulianaCamilaBencosme@gmail.com;31;11
12725;Rodrigo Diego;Melendez Duarte;40210538506;1;8498407947;1;4;RodrigoDiegoMelendezDuarte@gmail.com;22;3
12726;Mario ;Collado ;40289986973;1;8497065734;1;2;MarioCollado@gmail.com;30;4
12727;Mariangel Juana;Fortuna Rijo;40277899291;1;8493181466;2;6;MariangelJuanaFortunaRijo@gmail.com;6;15
12728;Thiago Fernando;Flores ;40212413623;1;8497796877;1;2;ThiagoFernandoFlores@gmail.com;6;8
12729;Tomás Santino;Cedano ;40231424909;1;8493014296;1;3;TomásSantinoCedano@gmail.com;21;3
12730;Sergio Benjamín;Leon Melendez;40211143852;1;8296962988;1;3;SergioBenjamínLeonMelendez@gmail.com;4;11
12731;Amanda ;Montero ;40248497790;1;8296089944;2;5;AmandaMontero@gmail.com;13;4
12732;Adrián Esteban;Valerio Pacheco;40226511968;1;8499460562;1;3;AdriánEstebanValerioPacheco@gmail.com;27;8
12733;Fernanda Nicole;Benitez Montero;40264820210;1;8494251227;2;2;FernandaNicoleBenitezMontero@gmail.com;22;4
12734;Noah ;Franco Concepcion;40241439328;1;8493564009;1;5;NoahFrancoConcepcion@gmail.com;19;2
12735;Luciano ;Florian Vargas;62688887198;2;8294850818;1;6;LucianoFlorianVargas@gmail.com;9;5
12736;Cristian Leo;Baez Mora;40250057568;1;8498482656;1;6;CristianLeoBaezMora@gmail.com;5;7
12737;Elisa Julia;Fortuna ;40251387220;1;8294372632;2;6;ElisaJuliaFortuna@gmail.com;5;3
12738;María Juliana;Puello ;40274597662;1;8496224043;2;6;MaríaJulianaPuello@gmail.com;7;2
12739;Andrés Eric;Nuñez ;40241443192;1;8294854123;1;4;AndrésEricNuñez@gmail.com;8;15
12740;Ana ;Rondon ;40274222057;1;8296072163;2;5;AnaRondon@gmail.com;24;4
12741;Ciro Ethan;Veras Calderon;40251285261;1;8498594248;1;2;CiroEthanVerasCalderon@gmail.com;25;13
12742;Javier ;Ferreras Reinoso;40294138610;1;8297482816;1;4;JavierFerrerasReinoso@gmail.com;21;12
12743;Veran ;Guzman German;40280175579;1;8495078277;2;6;VeranGuzmanGerman@gmail.com;14;14
12744;Maia Emilia;Ovalles Batista;40273814423;1;8492277603;2;4;MaiaEmiliaOvallesBatista@gmail.com;21;12
12745;Marcos Carlos;Moreno ;40271368936;1;8291315183;1;1;MarcosCarlosMoreno@gmail.com;6;2
12746;Bianca Constanza;Calderon Agramonte;40265664220;1;8291936519;2;3;BiancaConstanzaCalderonAgramonte@gmail.com;9;11
12747;Julia Luna;German Contreras;40213904697;1;8496963986;2;2;JuliaLunaGermanContreras@gmail.com;17;1
12748;Franco ;Agramonte Contreras;40211948378;1;8494330953;1;6;FrancoAgramonteContreras@gmail.com;26;11
12749;Aarón Adrián;Paredes Camacho;40236175044;1;8299627348;1;1;AarónAdriánParedesCamacho@gmail.com;22;4
12750;Victoria Luciana;Delgado ;40217157886;1;8491062932;2;6;VictoriaLucianaDelgado@gmail.com;22;7
12751;Lucía Victoria;Solis Canela;40213979046;1;8292291382;2;1;LucíaVictoriaSolisCanela@gmail.com;19;1
12752;Abril ;Arias ;40270769783;1;8299062045;2;5;AbrilArias@gmail.com;12;3
12753;Máximo ;Salas ;40264359860;1;8492069142;1;1;MáximoSalas@gmail.com;13;11
12754;Renata Clara;Ramos Rosa;40254351820;1;8291021630;2;1;RenataClaraRamosRosa@gmail.com;29;12
12755;Alan ;Nuez ;40220919333;1;8492815121;1;6;AlanNuez@gmail.com;21;8
12756;Emmanuel Juan;Fernandez Lluberes;40237371228;1;8296695664;1;4;EmmanuelJuanFernandezLluberes@gmail.com;4;11
12757;Alicia ;Rondon ;40268355850;1;8299669917;2;5;AliciaRondon@gmail.com;12;2
12758;Axel Iván;Pacheco Mesa;40256017557;1;8495964764;1;2;AxelIvánPachecoMesa@gmail.com;21;13
12759;Valentino ;Ulloa Batista;40282337869;1;8296869504;1;2;ValentinoUlloaBatista@gmail.com;11;2
12760;Mariana Juana;Andujar ;40215994372;1;8491009365;2;5;MarianaJuanaAndujar@gmail.com;20;13
12761;Alba Delfina;Abreu Solano;40210114770;1;8297152183;2;4;AlbaDelfinaAbreuSolano@gmail.com;5;10
12762;Iker ;Ruiz Flores;40229237008;1;8298794733;1;3;IkerRuizFlores@gmail.com;12;2
12763;Lucía ;Castellanos Valenzuela;40248862718;1;8295262703;2;1;LucíaCastellanosValenzuela@gmail.com;32;2
12764;Noah ;Pineda Berroa;40267968820;1;8299130878;1;5;NoahPinedaBerroa@gmail.com;8;8
12765;Diego ;Moya Gil;40252887717;1;8299214844;1;1;DiegoMoyaGil@gmail.com;7;5
12766;Marcos ;Berroa Mesa;62662572877;2;8291268281;1;1;MarcosBerroaMesa@gmail.com;28;6
12767;Miguel Ian;Then ;40224352205;1;8294031339;1;4;MiguelIanThen@gmail.com;14;11
12768;Miguel Alonso;Rincon Rosário;40270431694;1;8291158669;1;3;MiguelAlonsoRinconRosário@gmail.com;1;12
12769;Laura Juliana;Cabral ;40288154438;1;8297490806;2;6;LauraJulianaCabral@gmail.com;2;10
12770;Marc Álvaro;Minaya ;40214611448;1;8295602750;1;3;MarcÁlvaroMinaya@gmail.com;11;14
12771;Julieta ;Nuñez ;40226795785;1;8291405608;2;1;JulietaNuñez@gmail.com;17;11
12772;Danna Guadalupe;Echavarria ;40253581492;1;8493927072;2;4;DannaGuadalupeEchavarria@gmail.com;25;15
12773;Diego ;Pimentel ;40268308729;1;8294578914;1;4;DiegoPimentel@gmail.com;22;9
12774;Ethan Miguel;Ledesma ;40246467363;1;8294777210;1;2;EthanMiguelLedesma@gmail.com;10;13
12775;Isaac Josué;Tineo ;40266658641;1;8499848844;1;2;IsaacJosuéTineo@gmail.com;6;14
12776;Elena Alicia;Aquino ;40278057117;1;8493365928;2;6;ElenaAliciaAquino@gmail.com;26;11
12777;Montserrat Ivanna;Solano ;40255736201;1;8497682461;2;4;MontserratIvannaSolano@gmail.com;4;15
12778;Romina Miranda;Valenzuela ;40211950708;1;8291397244;2;6;RominaMirandaValenzuela@gmail.com;12;1
12779;Ariana Lola;Batista ;40284355574;1;8498842946;2;5;ArianaLolaBatista@gmail.com;17;5
12780;Oliver Bruno;Lluberes Beriguete;40296860199;1;8491751929;1;4;OliverBrunoLluberesBeriguete@gmail.com;8;1
12781;Lorenzo ;Soto Ortega;40281093531;1;8496095963;1;2;LorenzoSotoOrtega@gmail.com;1;15
12782;Romina Victoria;Contreras Perez;40271402236;1;8492158720;2;2;RominaVictoriaContrerasPerez@gmail.com;28;5
12783;Valeria ;Villar Olivo;40280882886;1;8495830739;2;2;ValeriaVillarOlivo@gmail.com;18;13
12784;Carmen Daniela;Reinoso Lugo;40253246808;1;8291109790;2;4;CarmenDanielaReinosoLugo@gmail.com;11;13
12785;Bianca ;Inoa ;40232109119;1;8293015332;2;6;BiancaInoa@gmail.com;25;13
12786;Leonardo ;Gil Holguin;40298957973;1;8496631468;1;1;LeonardoGilHolguin@gmail.com;23;10
12787;Mario ;Ramirez Reynoso;40276783888;1;8297199767;1;6;MarioRamirezReynoso@gmail.com;21;1
12788;Adrián ;Almanzar Rijo;40287183513;1;8494003179;1;6;AdriánAlmanzarRijo@gmail.com;10;6
12789;Benjamín David;Brea Vicioso;40240556956;1;8299971848;1;4;BenjamínDavidBreaVicioso@gmail.com;24;5
12790;Ana Emily;Sepulveda ;40228547936;1;8493759036;2;2;AnaEmilySepulveda@gmail.com;14;6
12791;Jorge ;Perez Holguin;40222587475;1;8494194750;1;5;JorgePerezHolguin@gmail.com;23;10
12792;Amalia Isabella;Serrano Monegro;40212138938;1;8493159255;2;2;AmaliaIsabellaSerranoMonegro@gmail.com;3;5
12793;Alba Adriana;Brito ;40223733058;1;8497780155;2;2;AlbaAdrianaBrito@gmail.com;32;8
12794;Martín Emiliano;Maldonado Olivo;40240789249;1;8495083205;1;5;MartínEmilianoMaldonadoOlivo@gmail.com;21;10
12795;Oliver Álvaro;Ulloa Casado;40245452214;1;8496440060;1;1;OliverÁlvaroUlloaCasado@gmail.com;19;2
12796;Aarón Eric;Feliz ;40228205117;1;8294094328;1;4;AarónEricFeliz@gmail.com;30;13
12797;Luciano ;Morel Rojas;40258206546;1;8292240975;1;4;LucianoMorelRojas@gmail.com;22;1
12798;Julián ;Toribio Espinal;62615270247;2;8495618304;1;2;JuliánToribioEspinal@gmail.com;15;14
12799;Nicolás ;Mieses ;40240371052;1;8296894377;1;1;NicolásMieses@gmail.com;1;12
12800;Mariana ;Evangelista Aybar;40233115710;1;8291728699;2;5;MarianaEvangelistaAybar@gmail.com;7;4
12801;Mariangel ;Moya ;40252894437;1;8499227461;2;6;MariangelMoya@gmail.com;19;14
12802;Francesca Zoe;Santos Castillo;40284274728;1;8294918502;2;5;FrancescaZoeSantosCastillo@gmail.com;13;13
12803;Miranda ;Cordero ;40220338677;1;8496474488;2;1;MirandaCordero@gmail.com;12;11
12804;Paula ;Soriano Berroa;40279256220;1;8498901949;2;5;PaulaSorianoBerroa@gmail.com;6;2
12805;Isaac ;Andujar ;40281085729;1;8492509659;1;1;IsaacAndujar@gmail.com;6;14
12806;Alejandra Isabella;Maldonado ;40260067996;1;8297980094;2;5;AlejandraIsabellaMaldonado@gmail.com;15;15
12807;Alejandra ;Ulloa Santiago;40232346601;1;8298729702;2;5;AlejandraUlloaSantiago@gmail.com;17;2
12808;Maite Josefa;Fermin Novas;40256173652;1;8499809772;2;1;MaiteJosefaFerminNovas@gmail.com;9;15
12809;Hugo Axel;Gil Alba;40249749849;1;8296133400;1;1;HugoAxelGilAlba@gmail.com;29;2
12810;Benjamín ;Lluberes ;40214768464;1;8291705617;1;4;BenjamínLluberes@gmail.com;13;15
12811;Ariana ;Pascual ;40236953951;1;8494470314;2;2;ArianaPascual@gmail.com;24;8
12812;Olivia Mariangel;Rosa ;62690780779;2;8492380424;2;2;OliviaMariangelRosa@gmail.com;7;9
12813;Carlos Ciro;Montero ;40288693258;1;8295132033;1;2;CarlosCiroMontero@gmail.com;24;1
12814;Damián Mario;Zorrilla ;40226984015;1;8495734510;1;5;DamiánMarioZorrilla@gmail.com;8;13
12815;Aitana Amanda;Oviedo Lorenzo;40232849252;1;8492451605;2;2;AitanaAmandaOviedoLorenzo@gmail.com;11;13
12816;Maia Isidora;Vizcaino Moya;40285654396;1;8493536072;2;6;MaiaIsidoraVizcainoMoya@gmail.com;19;4
12817;Daniel David;Concepcion ;40253701522;1;8292272640;1;4;DanielDavidConcepcion@gmail.com;4;4
12818;Fernando ;Rodriguez ;40250556290;1;8495466015;1;2;FernandoRodriguez@gmail.com;5;3
12819;Emilia Elisa;Bueno Zorrilla;40220399643;1;8299993087;2;5;EmiliaElisaBuenoZorrilla@gmail.com;11;6
12820;Liam Javier;Nunez ;40278766194;1;8296453512;1;2;LiamJavierNunez@gmail.com;19;15
12821;Miguel ;Rivas Aquino;40221978445;1;8499629311;1;5;MiguelRivasAquino@gmail.com;16;12
12822;Ángel Dylan;Carvajal ;40212107929;1;8297699410;1;3;ÁngelDylanCarvajal@gmail.com;22;1
12823;Diego ;Tavarez ;40285316588;1;8496034181;1;5;DiegoTavarez@gmail.com;27;13
12824;Isabel Valentina;Roman ;40217603767;1;8491079728;2;4;IsabelValentinaRoman@gmail.com;31;13
12825;Samue Juan;Duran ;40234998809;1;8492600018;1;3;SamueJuanDuran@gmail.com;27;11
12826;Valentina ;Moya ;40228273118;1;8295960645;2;1;ValentinaMoya@gmail.com;15;3
12827;Isidora ;Espaillat Ruiz;40255558849;1;8292628742;2;4;IsidoraEspaillatRuiz@gmail.com;27;14
12828;Thiago ;Mercado ;40276726315;1;8293909782;1;2;ThiagoMercado@gmail.com;1;13
12829;Ignacio ;Montero Peguero;40243528122;1;8297486089;1;4;IgnacioMonteroPeguero@gmail.com;26;13
12830;Dante ;Garcia Brito;40251010336;1;8291596705;1;1;DanteGarciaBrito@gmail.com;29;2
12831;Eduardo Alan;Delgado Minaya;40275132670;1;8495982997;1;5;EduardoAlanDelgadoMinaya@gmail.com;24;10
12832;Emiliano ;Then ;40255215190;1;8497741435;1;2;EmilianoThen@gmail.com;1;6
12833;Andrés ;Molina ;40237225109;1;8294796239;1;3;AndrésMolina@gmail.com;17;15
12834;Hugo Eric;Tejeda ;40212661418;1;8495915972;1;2;HugoEricTejeda@gmail.com;7;14
12835;Luciana Julia;Rosário Mata;40237371692;1;8499076369;2;6;LucianaJuliaRosárioMata@gmail.com;31;1
12836;Pedro Aarón;Adames Medina;40261609976;1;8295256225;1;3;PedroAarónAdamesMedina@gmail.com;10;1
12837;Isabella ;Ramos Liranzo;40239361685;1;8499183863;2;3;IsabellaRamosLiranzo@gmail.com;27;3
12838;Leo Santino;Pimentel ;40278936254;1;8494217539;1;4;LeoSantinoPimentel@gmail.com;7;8
12839;Juan ;Ciprian Alvarez;40280197971;1;8496978745;1;6;JuanCiprianAlvarez@gmail.com;29;11
12840;Damián Noah;Almanzar ;40272654367;1;8298470456;1;6;DamiánNoahAlmanzar@gmail.com;22;14
12841;Elisa Elena;Aybar Santana;40212695993;1;8298743981;2;3;ElisaElenaAybarSantana@gmail.com;17;1
12842;Matilda ;Acevedo ;40224914475;1;8296124564;2;3;MatildaAcevedo@gmail.com;14;13
12843;Lucas ;Franco Ramos;40295709982;1;8296241451;1;2;LucasFrancoRamos@gmail.com;28;5
12844;Santiago ;Figuereo Tavarez;40263512709;1;8296990119;1;6;SantiagoFiguereoTavarez@gmail.com;18;7
12845;Andrés ;Reinoso Reinoso;40282095514;1;8495592357;1;2;AndrésReinosoReinoso@gmail.com;20;15
12846;Julián ;Echavarria ;40287870444;1;8495950074;1;3;JuliánEchavarria@gmail.com;15;4
12847;Miranda ;Ramirez ;40218078496;1;8499098358;2;4;MirandaRamirez@gmail.com;31;10
12848;Rodrigo ;Custodio ;40265799953;1;8497768700;1;1;RodrigoCustodio@gmail.com;6;12
12849;Juan ;Concepcion ;40280650255;1;8497037573;1;5;JuanConcepcion@gmail.com;32;14
12850;Samantha Catalina;Gonzalez ;40297690506;1;8294390532;2;6;SamanthaCatalinaGonzalez@gmail.com;19;12
12851;Carla Ana;Ogando ;40285625496;1;8295894328;2;3;CarlaAnaOgando@gmail.com;14;8
12852;Lucía ;Montero Marmolejos;40214436079;1;8495027625;2;4;LucíaMonteroMarmolejos@gmail.com;15;4
12853;Samantha Gabriela;Alvarado Alba;40232267226;1;8497702809;2;2;SamanthaGabrielaAlvaradoAlba@gmail.com;6;6
12854;Alba ;Asencio ;40268383247;1;8495747348;2;1;AlbaAsencio@gmail.com;11;7
12855;Juan ;Vasquez Garrido;40230475850;1;8299415914;1;3;JuanVasquezGarrido@gmail.com;10;6
12856;Noah ;Gil ;40266606185;1;8294697765;1;3;NoahGil@gmail.com;18;12
12857;Renata Allison;Payano ;40233004576;1;8496144988;2;5;RenataAllisonPayano@gmail.com;22;5
12858;Ariadna Carolina;Mateo Nuez;40249580227;1;8294887688;2;1;AriadnaCarolinaMateoNuez@gmail.com;10;14
12859;Valentino Mateo;Franco Mendez;40248443158;1;8495844069;1;2;ValentinoMateoFrancoMendez@gmail.com;27;1
12860;Ivanna Luna;Figuereo ;40221232986;1;8297243013;2;3;IvannaLunaFiguereo@gmail.com;23;12
12861;María Guadalupe;Batista ;40299471010;1;8295170996;2;5;MaríaGuadalupeBatista@gmail.com;27;13
12862;Felipe Matías;Guerra Alcantara;62665274087;2;8496368305;1;6;FelipeMatíasGuerraAlcantara@gmail.com;18;7
12863;Juan ;Castellanos Santo;40273311714;1;8497179583;1;3;JuanCastellanosSanto@gmail.com;17;6
12864;Marc Fernando;Mella ;40257438862;1;8297062264;1;4;MarcFernandoMella@gmail.com;3;10
12865;Veran ;Segura ;40271754898;1;8297178980;2;4;VeranSegura@gmail.com;2;15
12866;Alexander Sergio;Almonte Nin;40231419350;1;8291756410;1;4;AlexanderSergioAlmonteNin@gmail.com;9;3
12867;Samantha ;German Mendoza;40227449107;1;8294655856;2;4;SamanthaGermanMendoza@gmail.com;29;1
12868;Franco Dylan;Lopez ;40256656645;1;8297612826;1;3;FrancoDylanLopez@gmail.com;10;2
12869;Jorge ;Ortiz Salcedo;40229420388;1;8494445615;1;4;JorgeOrtizSalcedo@gmail.com;22;10
12870;Isidora ;Valerio Ortiz;40253426196;1;8498594462;2;2;IsidoraValerioOrtiz@gmail.com;22;12
12871;Gonzalo Derek;Liriano Espinosa;40220282519;1;8493924504;1;4;GonzaloDerekLirianoEspinosa@gmail.com;11;11
12872;Damián Alejandro;Urbaez Baez;40280991737;1;8298117149;1;5;DamiánAlejandroUrbaezBaez@gmail.com;17;10
12873;Lorenzo ;Jerez Ciprian;40247045613;1;8493827692;1;5;LorenzoJerezCiprian@gmail.com;27;3
12874;Samantha Renata;Martinez Peguero;40213678860;1;8498389107;2;6;SamanthaRenataMartinezPeguero@gmail.com;14;11
12875;Emmanuel Isaac;Santiago Correa;40290983003;1;8292011018;1;5;EmmanuelIsaacSantiagoCorrea@gmail.com;7;1
12876;Leonardo ;Salazar Almonte;40290473775;1;8294779585;1;1;LeonardoSalazarAlmonte@gmail.com;25;13
12877;Isabel ;Tolentino Piña;40248323732;1;8493105532;2;5;IsabelTolentinoPiña@gmail.com;23;3
12878;Noa ;Salas Fermin;40254745550;1;8298118549;2;4;NoaSalasFermin@gmail.com;4;13
12879;Guadalupe ;Caceres Castellanos;40278074680;1;8291069022;2;3;GuadalupeCaceresCastellanos@gmail.com;32;14
12880;Amanda ;Villar ;40238589181;1;8298271734;2;1;AmandaVillar@gmail.com;17;1
12881;Maia Aitana;Estrella ;40249794761;1;8498673072;2;1;MaiaAitanaEstrella@gmail.com;7;14
12882;Mariana Lucía;Lugo ;40226896841;1;8293614131;2;4;MarianaLucíaLugo@gmail.com;3;3
12883;Juan Leo;Pena Javier;40296087553;1;8294472327;1;2;JuanLeoPenaJavier@gmail.com;26;11
12884;Simón Oliver;Ortega ;40269127940;1;8493282195;1;4;SimónOliverOrtega@gmail.com;31;5
12885;Pablo ;Salas ;40217024569;1;8295224453;1;2;PabloSalas@gmail.com;27;15
12886;Isaac Axel;Fortuna ;40212641734;1;8499266776;1;1;IsaacAxelFortuna@gmail.com;22;1
12887;Delfina ;Mojica ;40253216002;1;8293638954;2;3;DelfinaMojica@gmail.com;14;11
12888;Manuel ;Taveras Cuello;40219021980;1;8299008827;1;1;ManuelTaverasCuello@gmail.com;24;2
12889;Miguel ;Contreras Feliz;40219248325;1;8493677026;1;3;MiguelContrerasFeliz@gmail.com;25;1
