IdDireccion;Direccion;IdCliente;EsDireccionVivienda
48772;Sanchez Edif. 173 Apt. 11;29323;1
48773;Calle Mauricio Baez Edif. 116 Apt. 141;33301;0
48774;El Sol Edif. 178 Apt. 132;36566;0
48775;Los Rieles Edif. 152 Apt. 136;10616;1
48776;Calle Enrriquillo Edif. 2 Apt. 43;20255;1
48777;Gardenis Geranios Edif. 127 Apt. 97;40240;0
48778;San Francisco Edif. 131 Apt. 39;4456;1
48779;Lea De Castro Edif. 43 Apt. 121;35052;1
48780;Santa Lucia Edif. 21 Apt. 74;27737;0
48781;Calle Nuevo Mundo Edif. 115 Apt. 138;35557;1
48782;Gardenis Geranios Edif. 185 Apt. 121;10853;0
48783;Calle Julio Ortega Frier Edif. 125 Apt. 101;15196;0
48784;Mencia Edif. 114 Apt. 111;26806;1
48785;Plaza De La Salud Edif. 162 Apt. 77;26969;0
48786;Calle Penetracion Oeste Edif. 124 Apt. 144;5166;0
48787;Calle Pablo Pumarol Edif. 7 Apt. 113;32409;0
48788;Calle Miguel Angel Báez Díaz Edif. 133 Apt. 69;29658;0
48789;Calle Doña Lidia Edif. 182 Apt. 18;3764;0
48790;Calle El Bolívar Edif. 46 Apt. 1;14711;0
48791;Mencia Edif. 137 Apt. 146;34095;1
48792;Calle Laurel Edif. 156 Apt. 114;40794;0
48793;Calle Fabio Fiallo Edif. 53 Apt. 54;19292;0
48794;Calle Vientos Del Oeste Edif. 71 Apt. 76;39046;0
48795;Calle Arsobispo Pedro A Morel Edif. 146 Apt. 152;12247;1
48796;Juan Maria Correa Edif. 192 Apt. 195;14781;0
48797;Calle Nuestra Señora De Fatima Edif. 80 Apt. 20;9948;0
48798;Calle Palma Cana Edif. 123 Apt. 55;4221;0
48799;Isabel De Torres Edif. 131 Apt. 105;12109;0
48800;Avenida Tiradentes Edif. 134 Apt. 135;363;0
48801;Los Pinos Oeste Edif. 34 Apt. 70;16758;0
48802;Calle 13 Edif. 63 Apt. 120;9068;0
48803;Calle Algas Marinas Edif. 5 Apt. 68;24957;0
48804;Calle Misericordia Edif. 186 Apt. 135;29258;1
48805;Calle Juan De Morfa Edif. 167 Apt. 88;2826;0
48806;Laurel Edif. 132 Apt. 62;8912;0
48807;Calle Segmento Edif. 88 Apt. 150;7404;0
48808;Calle 25b Edif. 161 Apt. 7;16720;0
48809;Calle Rogelio Minaya Edif. 118 Apt. 32;39404;0
48810;Calle Residencial Irene Edif. 58 Apt. 104;12303;0
48811;Calle Los Robles Edif. 196 Apt. 83;2353;0
48812;Calle Agua Marina Edif. 178 Apt. 46;5841;0
48813;Calle Monte Christi Edif. 178 Apt. 26;30179;1
48814;Calle Agua Marina Edif. 115 Apt. 5;13570;0
48815;Calle Mary Pérez Viuda Marranzini Edif. 37 Apt. 124;4839;1
48816;Calle Sol De Colina Edif. 84 Apt. 162;18524;0
48817;Respaldo Calle 41 Edif. 152 Apt. 171;40622;1
48818;Calle Mary Pérez Viuda Marranzini Edif. 169 Apt. 131;118;0
48819;G Edif. 41 Apt. 106;16734;0
48820;Calle Bohechio Edif. 61 Apt. 4;21406;0
48821;Calle Cigua Calandra Edif. 72 Apt. 173;151;0
48822;Elevado 27 De Febrero Edif. 61 Apt. 90;24937;0
48823;Calle Santa Ana Edif. 105 Apt. 68;26605;1
48824;Nicolás Casimiro Edif. 184 Apt. 23;39857;0
48825;Calle Jose Reyes Edif. 87 Apt. 102;30051;0
48826;Respaldo 35 Edif. 75 Apt. 36;5271;0
48827;Calle Galilea Edif. 68 Apt. 114;30704;0
48828;Onix Edif. 26 Apt. 43;16748;0
48829;Calle Padre Emiliano Tardif Edif. 193 Apt. 43;39769;0
48830;Calle Juan Tomas Mejía Y Cotes Edif. 147 Apt. 177;12486;1
48831;Avenida Leopoldo Navarro Edif. 55 Apt. 87;29447;0
48832;Calle Manuel María Castillo Edif. 199 Apt. 94;28555;1
48833;Entrada Kennedy Edif. 101 Apt. 80;30673;0
48834;Respaldo Calle 41 Edif. 87 Apt. 187;8020;0
48835;Calle Interior Rosa Duarte Edif. 11 Apt. 44;37218;0
48836;Socorro Sánchez Edif. 6 Apt. 132;30054;0
48837;Calle Rogelio Minaya Edif. 82 Apt. 164;16495;0
48838;Las Trinitarias Edif. 78 Apt. 23;10380;0
48839;Calle Maria Trinidad Sanchez Edif. 112 Apt. 136;3860;0
48840;Avenida Anacaona Edif. 154 Apt. 94;27943;0
48841;Calle Asales Edif. 121 Apt. 144;28756;1
48842;Calle Commendador Edif. 148 Apt. 37;21606;0
48843;Peaton 8 Edif. 154 Apt. 48;33718;0
48844;Interior 1era Edif. 32 Apt. 165;11172;0
48845;Emile Boyrie De Moya Edif. 39 Apt. 62;20611;0
48846;Villa Edif. 53 Apt. 186;14580;0
48847;Jimenoa Edif. 194 Apt. 155;29748;1
48848;Calle Victor Cuevas Edif. 62 Apt. 123;37632;0
48849;Merengue Edif. 133 Apt. 74;8000;1
48850;Sol De America Edif. 165 Apt. 129;18487;0
48851;Calle San Pio X Edif. 192 Apt. 140;28451;0
48852;Calle Emil Kasse Acta Edif. 90 Apt. 169;4424;1
48853;Calle Salmos Edif. 134 Apt. 20;7053;0
48854;Santo Tomás De Aquino Edif. 15 Apt. 158;5189;0
48855;Calle 4c Edif. 38 Apt. 155;2000;1
48856;Hermanas Mirabal Edif. 128 Apt. 151;28370;0
48857;Calle Clarin Edif. 105 Apt. 7;30839;1
48858;Calle Farayón Norte Edif. 152 Apt. 158;8997;0
48859;Gregorio Edif. 77 Apt. 1;24686;0
48860;Calle Maria Digna Vargas Edif. 6 Apt. 146;1770;1
48861;Calle Cima Edif. 149 Apt. 187;38114;0
48862;Calle El Palmar Edif. 23 Apt. 75;35699;0
48863;Avenida Leopoldo Navarro Edif. 80 Apt. 64;28651;0
48864;Avenida Doctor Fernando Arturo Defillo Edif. 88 Apt. 181;8536;0
48865;Resp. Nicolás Casimiro Edif. 142 Apt. 124;16756;0
48866;Paseo Del Nizao Edif. 73 Apt. 151;26106;0
48867;Santa Lucía Edif. 46 Apt. 14;40083;1
48868;Calle 2b Edif. 78 Apt. 133;20552;1
48869;Calle Norberto Torres Edif. 146 Apt. 166;21486;1
48870;Calle Siervas De María Edif. 75 Apt. 67;35074;0
48871;Cabañas Primavera Edif. 113 Apt. 167;34103;0
48872;Calle Brisas Del Mar Edif. 169 Apt. 33;1030;1
48873;Calle Rogelio Minaya Edif. 109 Apt. 116;1396;0
48874;Las Carreras Edif. 159 Apt. 138;30268;0
48875;Calle Danae Edif. 156 Apt. 3;2633;0
48876;Calle Proyecto Edif. 70 Apt. 124;30899;0
48877;Calle 28 Rafael Antonio Pichardo Edif. 101 Apt. 6;7980;0
48878;Calle A German Aristy Edif. 186 Apt. 160;20743;0
48879;Respaldo 6 Edif. 66 Apt. 121;18264;0
48880;Calle El Portal Edif. 83 Apt. 96;18016;1
48881;Calle 12 Edif. 108 Apt. 81;40725;0
48882;Cs 3 Edif. 159 Apt. 115;28950;0
48883;Transversal Edif. 15 Apt. 54;14392;1
48884;Calle Doña Lidia Edif. 54 Apt. 158;34948;0
48885;Calle Jose Delio Guzman Edif. 191 Apt. 60;23004;1
48886;Calle 16 De Agosto Edif. 141 Apt. 71;35577;0
48887;Calle Cesar Augusto Roque Edif. 174 Apt. 68;14510;0
48888;Puente La Cañada Edif. 167 Apt. 5;24653;0
48889;Calle Jardines De Luxemburgo Edif. 130 Apt. 94;17368;0
48890;Recorrido Alrededor Del Play Edif. 9 Apt. 106;27492;0
48891;San Juan Bautista Edif. 11 Apt. 134;29583;0
48892;Calle Opalo Edif. 88 Apt. 100;27949;1
48893;Calle Doña Rogelia Edif. 40 Apt. 151;1155;1
48894;Calle David Ben Gurion Edif. 192 Apt. 113;38655;0
48895;Calle Interior Rosa Duarte Edif. 169 Apt. 14;12905;0
48896;Calle Cardenal Oeste Edif. 156 Apt. 20;27484;1
48897;Calle Camino Del Naranjo Edif. 13 Apt. 43;6626;0
48898;Calle Sagrario Diaz Edif. 112 Apt. 71;22098;0
48899;Calle Seibo Edif. 46 Apt. 67;26399;1
48900;Calle 35 Edif. 130 Apt. 142;15784;0
48901;Felipe Maduro Edif. 91 Apt. 4;14512;0
48902;Calle Dr. Mario Garcia Alvarado Edif. 69 Apt. 58;22921;0
48903;Calle Penetracion Norte Edif. 108 Apt. 176;34393;0
48904;Calle De Dios Edif. 27 Apt. 96;9043;0
48905;Calle Presidente Gonzalez Edif. 148 Apt. 90;6210;0
48906;San Ramón Edif. 28 Apt. 152;17966;1
48907;Calle Jaragua Edif. 59 Apt. 28;35143;0
48908;Calle Recta Final Edif. 183 Apt. 133;28395;1
48909;Calle 2 Edif. 151 Apt. 35;25958;0
48910;Respaldo San Juan Bosco Edif. 92 Apt. 148;40619;0
48911;Las Trinitarias Edif. 59 Apt. 135;12091;0
48912;Calle Doctor Nuñez Y Dominguez Edif. 53 Apt. 182;39442;0
48913;Cabañas Yes Edif. 123 Apt. 69;33879;1
48914;Calle José Martí Edif. 19 Apt. 142;38226;0
48915;Calle Juan Valdez Edif. 174 Apt. 117;40198;0
48916;Calle Santa Teresa Edif. 11 Apt. 138;3754;0
48917;Calle 14 Edif. 59 Apt. 171;38509;0
48918;Avenida Correa Y Cidrón Edif. 136 Apt. 144;16377;1
48919;Calle Esther Rosario Edif. 53 Apt. 14;2564;1
48920;Tetelo Vargas Edif. 99 Apt. 26;17016;0
48921;Calle Cigua Palmera Edif. 83 Apt. 112;33124;0
48922;Paseo De La Princesa Edif. 102 Apt. 81;34074;0
48923;Calle Doctor Tejada Florentino Edif. 96 Apt. 82;20995;1
48924;Calle Don Ramon Edif. 63 Apt. 196;28257;1
48925;Calle La Paloma Edif. 147 Apt. 159;28070;1
48926;Puente Blanco Edif. 182 Apt. 12;25610;0
48927;Respaldo Los Proceres Edif. 42 Apt. 8;14334;0
48928;José Joaquín Pérez Edif. 70 Apt. 180;9039;1
48929;Calle 29 Oeste Edif. 196 Apt. 170;40907;0
48930;Calle Jose Mateo Edif. 191 Apt. 111;37188;1
48931;Calle Marte Edif. 129 Apt. 195;23186;0
48932;Calle Doña Rogelia Edif. 95 Apt. 30;20567;0
48933;La Habras Edif. 126 Apt. 96;21269;0
48934;Cds Edif. 83 Apt. 195;31292;0
48935;E. Ricart Edif. 166 Apt. 3;39113;0
48936;Calle Tierra Edif. 192 Apt. 141;14631;1
48937;Peaton 4 Edif. 79 Apt. 79;35035;0
48938;Barbarin Mojica Edif. 130 Apt. 188;4884;1
48939;Calle Juan Bautista Perez Edif. 147 Apt. 116;28075;0
48940;Peaton2 Edif. 85 Apt. 189;8908;1
48941;Calle J1 Edif. 197 Apt. 96;21335;1
48942;Calle Manzana 6 Y 7 Edif. 166 Apt. 51;18832;0
48943;Cul De Sac I Edif. 74 Apt. 146;23731;0
48944;San Juan Bautista Edif. 166 Apt. 175;25986;0
48945;Respaldo 27 De Febrero Edif. 12 Apt. 81;21769;0
48946;Pablo Neruda Edif. 179 Apt. 171;13374;1
48947;Calle Rio Grande Edif. 151 Apt. 44;29693;0
48948;Calle Maria Teresa Mirabal Edif. 193 Apt. 75;17572;0
48949;Calle Fenicia Edif. 19 Apt. 19;7480;0
48950;Manzana F Edif. 83 Apt. 32;2897;1
48951;Calle Manzana 37 Edif. 59 Apt. 133;34448;0
48952;Calle Cerro Del Mar Edif. 128 Apt. 190;23749;0
48953;Calle Quetzal Edif. 114 Apt. 122;19190;0
48954;Manzana C-2 Edif. 148 Apt. 173;15344;0
48955;Calle Primera Edif. 61 Apt. 59;2987;0
48956;Calle 35 Edif. 161 Apt. 70;33303;0
48957;Procasa Calle 1era Edif. 111 Apt. 187;36315;1
48958;Avenida Enriquillo Edif. 145 Apt. 10;6368;0
48959;Sol De Arcoiris Edif. 74 Apt. 17;34539;1
48960;Calle San Leonardo Edif. 14 Apt. 141;19422;0
48961;San Juan De La Maguana Edif. 47 Apt. 190;32943;0
48962;Calle 3 Edif. 115 Apt. 68;25296;0
48963;Calle Limon Edif. 26 Apt. 158;15364;0
48964;Calle Colinas Del Seminario I Edif. 163 Apt. 164;14531;0
48965;Santiago Edif. 86 Apt. 192;14285;1
48966;Calle El Pico Edif. 90 Apt. 24;15294;0
48967;Calle Eva Pellerano Castro Edif. 166 Apt. 55;15373;0
48968;Calle Soliman Edif. 73 Apt. 93;32893;1
48969;Calle Sol De Colina Edif. 28 Apt. 110;32794;0
48970;Calle Salina Edif. 143 Apt. 86;15567;0
48971;Padre Betancourt Edif. 154 Apt. 70;30430;1
48972;Calle Yaguajal Edif. 55 Apt. 54;12485;0
48973;Avenida Penetración Edif. 145 Apt. 10;28222;0
48974;Calle Respaldo Hatuey Edif. 188 Apt. 26;168;0
48975;Calle Rafael J. Castillo Edif. 158 Apt. 20;41111;0
48976;Calle Progreso Edif. 45 Apt. 116;24260;0
48977;Erudina Perez Edif. 163 Apt. 159;33675;0
48978;Las Rolas Edif. 165 Apt. 22;28021;0
48979;Peotonal Maximo Gomez Edif. 118 Apt. 91;9591;1
48980;Calle 28 Rafael Antonio Pichardo Edif. 13 Apt. 155;21575;0
48981;Peaton 6 Edif. 83 Apt. 180;2190;0
48982;Calle Luis Manuel Cáceres (Tunti) Edif. 169 Apt. 54;38112;0
48983;Calle Juan A Polanco Edif. 112 Apt. 48;16890;0
48984;Calle Doce Juegos Edif. 115 Apt. 163;32947;1
48985;Respaldo Central Edif. 131 Apt. 151;19617;1
48986;Calle 9 Edif. 102 Apt. 2;28534;0
48987;Calle Manzana 38 Y 42 Edif. 140 Apt. 7;3070;0
48988;Calle Casi Blamco Edif. 178 Apt. 165;3979;1
48989;Puente La Cañada Edif. 111 Apt. 138;7001;0
48990;Calle 3ra Edif. 28 Apt. 7;31699;1
48991;Calle T Edif. 5 Apt. 42;39283;0
48992;Calle 3ra Edif. 130 Apt. 26;23331;0
48993;Manuel Rodríguez Objílo Edif. 189 Apt. 101;6460;1
48994;Nordesa I Calle 1ra Edif. 67 Apt. 106;31539;0
48995;Ramon Edif. 164 Apt. 107;5648;1
48996;Calle 29 Oeste Edif. 200 Apt. 27;30238;0
48997;Calle Sol De Arroyo Edif. 7 Apt. 76;22126;0
48998;Calle 1era La Yaguita Edif. 198 Apt. 55;27343;0
48999;Los Coquitos Edif. 1 Apt. 32;22421;0
49000;De Los Santos Edif. 102 Apt. 38;4441;0
49001;Calle Salomé Ureña Edif. 189 Apt. 107;38567;0
49002;Calle 17i Edif. 79 Apt. 136;14518;1
49003;Máximo Áviles Blonda Edif. 90 Apt. 49;36621;1
49004;Calle Amin Abel Edif. 178 Apt. 59;30132;0
49005;Calle Florencia, Fundacion Edif. 119 Apt. 118;22990;1
49006;Calle Los Maniceros Edif. 3 Apt. 62;9917;0
49007;Calle 4ta Edif. 35 Apt. 134;18021;0
49008;Calle Hicaco Edif. 197 Apt. 136;20393;1
49009;Calle Sol De Aurora Edif. 140 Apt. 156;10216;1
49010;Calle Manzana 43 Y 45 Edif. 127 Apt. 140;6705;0
49011;Paseo Padre Billini Edif. 51 Apt. 92;9547;0
49012;Calle 1era Edif. 174 Apt. 37;32750;1
49013;Callejon De Los Rojas Edif. 58 Apt. 40;3904;0
49014;Calle Proyecto Hatuey Edif. 144 Apt. 86;34167;0
49015;Calle Magnolias Edif. 23 Apt. 43;37494;0
49016;Calle 33 Edif. 30 Apt. 164;35712;0
49017;Peotonal Maximo Gomez Edif. 138 Apt. 152;21795;0
49018;Calle Paseo Del Viento Edif. 182 Apt. 2;25261;0
49019;Calle Barahona Edif. 159 Apt. 47;30720;0
49020;Calle Penetracion Sur Edif. 84 Apt. 90;40063;0
49021;Calle La Paloma Edif. 111 Apt. 171;6566;0
49022;Calle Winston Armaud Edif. 127 Apt. 142;2351;0
49023;Calle Mella Edif. 4 Apt. 175;7219;0
49024;Calle De Dios Edif. 89 Apt. 123;26397;0
49025;Curt Peters Strasse Edif. 121 Apt. 17;35357;1
49026;Calle Los Jacintos Edif. 84 Apt. 8;19874;0
49027;Calle Ramon E Vidal Edif. 117 Apt. 62;11708;1
49028;Calle Enrriquillo Edif. 103 Apt. 138;36217;0
49029;Calle El Valle Edif. 66 Apt. 31;38206;0
49030;S. Marco Edif. 3 Apt. 80;6195;0
49031;Calle Villa Duarte Edif. 99 Apt. 89;32610;1
49032;Calle 16 De Agosto Edif. 32 Apt. 5;13941;0
49033;Calle Camini Edif. 61 Apt. 107;8732;0
49034;Moreno Edif. 85 Apt. 16;33785;0
49035;Respaldo Rafael Hernandez Edif. 74 Apt. 173;35031;0
49036;Onix Edif. 122 Apt. 169;8221;0
49037;Calle Guacaganarix Edif. 130 Apt. 199;38891;0
49038;Autopista 30 De Mayo Edif. 76 Apt. 155;28276;0
49039;Calle Gracita Alvarez Tejada Edif. 151 Apt. 113;34473;0
49040;Juan L. Jiménez Edif. 140 Apt. 60;2125;0
49041;Calle 25a Edif. 62 Apt. 50;20820;0
49042;Calle Z Edif. 76 Apt. 139;32968;0
49043;Calle Libertad Edif. 158 Apt. 196;13719;0
49044;Calle Restauración Edif. 15 Apt. 109;3402;0
49045;Calle Juan Isidro Perez Edif. 129 Apt. 91;27447;1
49046;Eduardo Vicioso Edif. 15 Apt. 168;37100;1
49047;Calle Juan Bautista Perez Edif. 63 Apt. 160;38049;1
49048;Gorda Meir Edif. 122 Apt. 108;21985;0
49049;Calle Juan A Vicioso Edif. 3 Apt. 35;849;0
49050;Respaldo Santa Luisa De Marillac Edif. 149 Apt. 100;8759;0
49051;Calle Doña Rogelia Edif. 154 Apt. 28;35304;0
49052;Calle Isabel Santana Edif. 186 Apt. 157;18362;0
49053;Calle El Altar Edif. 139 Apt. 164;6018;0
49054;Calle Los Marlins Edif. 143 Apt. 23;17901;0
49055;Calle Las Mercedes Edif. 13 Apt. 21;15848;0
49056;Calle Santa Teresa Edif. 55 Apt. 178;27977;0
49057;Residencial Mar Caribe Edif. 30 Apt. 156;5277;0
49058;Respaldo Matias Ramirez Edif. 57 Apt. 139;38728;0
49059;Calle Gaspar Polanco Edif. 115 Apt. 78;6516;0
49060;Calle Z Edif. 90 Apt. 57;16712;0
49061;S. Mateo Edif. 151 Apt. 124;2964;0
49062;La Vigia Edif. 37 Apt. 87;883;1
49063;Residencial Doña Lidia Edif. 116 Apt. 191;29864;0
49064;Calle Heriberto Núñez Edif. 169 Apt. 42;29684;0
49065;Calle Torrente De Cedron Edif. 57 Apt. 56;40748;0
49066;Santiago Edif. 38 Apt. 80;6482;0
49067;Calle Fula Edif. 115 Apt. 90;19709;1
49068;Josefa Perdomo Edif. 3 Apt. 69;27010;1
49069;Calle Rafi Durán Edif. 63 Apt. 194;12054;0
49070;Calle Hermans Mirabal Edif. 36 Apt. 5;33398;0
49071;Calle Doña Lidia Edif. 28 Apt. 164;33762;0
49072;Calle Charles Piet Edif. 93 Apt. 133;37176;0
49073;Caamaño Edif. 88 Apt. 145;29393;0
49074;Recorrido 1 Parque Metropolitano Edif. 165 Apt. 182;16331;0
49075;Transversal Edif. 48 Apt. 60;15905;0
49076;Calle Sajoma Edif. 82 Apt. 11;33807;0
49077;Avenida César Nicolás Penson Edif. 171 Apt. 62;1996;0
49078;Calle Los Calamares Edif. 37 Apt. 13;33860;0
49079;Calle Canela Edif. 5 Apt. 28;28630;0
49080;Avenida Los Ríos Edif. 119 Apt. 83;7669;0
49081;Calle Toronja Edif. 9 Apt. 30;35419;1
49082;Calle 41 Edif. 30 Apt. 108;7879;0
49083;Calle Winston Armaud Edif. 72 Apt. 81;36662;0
49084;Calle Los Honrados Edif. 57 Apt. 160;11952;0
49085;Calle Interior A Edif. 180 Apt. 185;36670;0
49086;Respaldo Federico Geraldino Edif. 59 Apt. 105;37682;0
49087;Rampa Parqueo Edif. 33 Apt. 26;20794;1
49088;Calle Jose Delio Guzman Edif. 71 Apt. 103;19273;0
49089;Calle E. Perez Garcia Edif. 23 Apt. 184;9053;0
49090;Respaldo Padre Betancourt Edif. 77 Apt. 41;35867;1
49091;Respaldo Rafael Hernandez Edif. 19 Apt. 59;38909;0
49092;Albahaca Edif. 159 Apt. 199;39758;1
49093;Respaldo F Edif. 195 Apt. 164;5582;1
49094;Avenida Hípica Edif. 107 Apt. 28;31734;0
49095;Cs 1 Edif. 23 Apt. 70;2803;1
49096;Calle Luis Tejera Edif. 86 Apt. 59;38288;0
49097;Avenida Anacaona Edif. 187 Apt. 108;18554;0
49098;Camino A Engombe Edif. 50 Apt. 179;10995;0
49099;Calle 2da Edif. 4 Apt. 77;40146;0
49100;Calle Luis Lembert Edif. 38 Apt. 124;31790;0
49101;Calle Atlas Edif. 85 Apt. 19;40489;1
49102;Calle Gregorio Rivas Edif. 41 Apt. 152;11670;1
49103;Calle 3ra Edif. 127 Apt. 76;18006;1
49104;Calle Jardines Escondidos Edif. 97 Apt. 107;22262;0
49105;Calle 21 Edif. 162 Apt. 190;22072;0
49106;22 Jesus Soto Edif. 182 Apt. 8;26171;0
49107;Calle Moises Edif. 185 Apt. 17;1403;1
49108;16 De Agosto Edif. 77 Apt. 67;10773;1
49109;Nicolás Casimiro Edif. 171 Apt. 137;14238;0
49110;Calle Ramon Matias Mella Edif. 3 Apt. 176;7296;0
49111;Calle 3ra Edif. 112 Apt. 110;9302;0
49112;Calle Las Habras Edif. 137 Apt. 103;37391;0
49113;Calle Jose Reyes Edif. 47 Apt. 188;10988;0
49114;Calle Peña Gomez Edif. 109 Apt. 130;13762;1
49115;Calle Paseo Del Camu Edif. 12 Apt. 173;4653;0
49116;Calle Orfeo Edif. 12 Apt. 65;29116;1
49117;Calle Doctor Brenes Edif. 94 Apt. 21;17315;1
49118;Calle Apolinar Perdomo Edif. 90 Apt. 146;25936;0
49119;Recorrido Alrededor Del Play Edif. 96 Apt. 42;27678;0
49120;Calle Luis Scheker Hane Edif. 12 Apt. 133;9107;1
49121;Belisario Curiel Edif. 167 Apt. 98;39385;1
49122;Calle Guarocuya Edif. 55 Apt. 171;19633;1
49123;Calle Juan Luis Franco Bido Edif. 188 Apt. 37;24583;1
49124;Calle 7ma Edif. 194 Apt. 154;14758;1
49125;Calle La Rotonda Edif. 148 Apt. 19;8574;1
49126;Anacaona Edif. 12 Apt. 59;35941;0
49127;Calle Amada Nivar De Pittaluga Edif. 44 Apt. 153;10638;0
49128;Calle 33 Este Edif. 132 Apt. 160;13195;0
49129;Calle Aurora Belliar Edif. 148 Apt. 164;26052;1
49130;Calle Hilario Espertin Edif. 111 Apt. 6;37509;0
49131;Cabañas Nuevo Milenio Edif. 49 Apt. 70;19913;0
49132;Calle Z Edif. 91 Apt. 164;19207;0
49133;Calle Alelies Edif. 126 Apt. 99;7807;0
49134;Carmen Mendoza De Cornielle Edif. 193 Apt. 193;33857;0
49135;Calle Don Ramon Edif. 138 Apt. 144;39986;0
49136;Calle Juan Bautista Perez Edif. 23 Apt. 45;31774;1
49137;Calle Nibaguana Edif. 133 Apt. 1;25340;0
49138;Manuel Henriquez Edif. 76 Apt. 107;27027;0
49139;Paseo Mirador Sur Edif. 187 Apt. 178;34346;0
49140;B Edif. 82 Apt. 70;17829;0
49141;Anacaona Edif. 173 Apt. 37;21874;0
49142;Calle 17 Bohechio Edif. 53 Apt. 133;35487;0
49143;Génesis Edif. 81 Apt. 188;29149;0
49144;Caamaño Edif. 32 Apt. 181;21331;0
49145;Calle Francisco Alberto Caamaño Edif. 107 Apt. 108;13124;0
49146;Libertad Edif. 185 Apt. 73;34118;0
49147;Calle Los Angeles Edif. 66 Apt. 3;27996;1
49148;Calle Cotubanamá Edif. 86 Apt. 86;5486;0
49149;Calle Viento Del Sur Edif. 166 Apt. 184;11724;1
49150;S. Maria Edif. 159 Apt. 170;33420;1
49151;Calle La Rosa Edif. 77 Apt. 115;21547;0
49152;Residencial Villas Jerez Edif. 111 Apt. 114;40060;0
49153;Paseo Mirador Sur Edif. 167 Apt. 77;19570;0
49154;Peaton 3 Edif. 37 Apt. 183;38633;1
49155;Calle Dionisio Valera Edif. 159 Apt. 156;9701;0
49156;Hermanos Deligne Edif. 146 Apt. 63;38502;0
49157;Calle B1 Edif. 126 Apt. 186;29585;0
49158;Calle Agueda Suarez Edif. 136 Apt. 181;17012;0
49159;Calle Espaillat Edif. 34 Apt. 67;37289;1
49160;José Maria Heredia Edif. 174 Apt. 190;19790;0
49161;Salcedo Edif. 32 Apt. 181;21489;0
49162;Lucia Edif. 126 Apt. 2;10581;0
49163;Calle 6ta Edif. 10 Apt. 102;18627;1
49164;Calle Las Rosas Edif. 34 Apt. 139;29648;0
49165;Respaldo Central Edif. 119 Apt. 1;11867;0
49166;Calle Fernando Valerio Edif. 111 Apt. 97;16774;0
49167;Arco Iris Edif. 6 Apt. 100;39231;0
49168;La Gloria Edif. 18 Apt. 109;14723;0
49169;Peaton 13 Edif. 93 Apt. 163;37526;1
49170;Calle Hermanos Deligne Edif. 66 Apt. 17;31837;0
49171;Calle Principal Edif. 14 Apt. 193;17499;0
49172;Calle Sinai Edif. 37 Apt. 55;6548;1
49173;Calle Los Honrados Edif. 11 Apt. 137;35329;0
49174;Calle Coba Edif. 192 Apt. 169;32921;0
49175;Calle Jacinto De La Concha Edif. 47 Apt. 190;33248;1
49176;Carretera La Isabela Edif. 140 Apt. 101;13451;0
49177;Desiderio Arias Edif. 149 Apt. 13;7798;0
49178;Calle Segunda Edda Edif. 170 Apt. 126;20297;0
49179;Génesis Edif. 55 Apt. 103;25714;0
49180;Lalo Herrera Edif. 106 Apt. 176;29190;0
49181;Calle 1 Edif. 44 Apt. 55;26316;1
49182;Huáscar Tejeda Edif. 81 Apt. 14;23917;1
49183;Calle Oeste Edif. 55 Apt. 182;4962;0
49184;Residencial Popular Edif. 57 Apt. 20;8271;1
49185;Calle Rio Grande Edif. 138 Apt. 28;13791;0
49186;Pedro L Cedeno Edif. 104 Apt. 61;2844;0
49187;La Colina Edif. 96 Apt. 131;21203;0
49188;Calle Azucenas Edif. 89 Apt. 6;24607;0
49189;Calle P Salcedo Edif. 38 Apt. 58;21915;0
49190;Salcedo Edif. 9 Apt. 157;35513;0
49191;Calle San Jose Edif. 64 Apt. 56;9617;0
49192;Calle Mercedes Laura Aguiar Edif. 30 Apt. 63;38002;1
49193;Calle San Martin De Porres Edif. 14 Apt. 9;23846;0
49194;Calle Doctor Defillo Edif. 85 Apt. 160;10095;0
49195;Calle La Rotonda Edif. 18 Apt. 69;34175;1
49196;Respaldo Juan A. Ibarra Edif. 157 Apt. 136;12995;1
49197;Reparto Republica De Colombia Edif. 113 Apt. 103;27041;1
49198;Calle Ruben Dario Edif. 61 Apt. 76;31318;0
49199;Calle Francisco R Sanchez Edif. 85 Apt. 51;30128;0
49200;Calle Gracita Alvarez Tejada Edif. 88 Apt. 106;22171;0
49201;Calle 45 Edif. 140 Apt. 69;24013;0
49202;Respaldo Peña Gómez Edif. 119 Apt. 187;19271;0
49203;Salvador Estrella Sadhala Edif. 110 Apt. 121;36576;0
49204;Damijagua Edif. 52 Apt. 120;21382;0
49205;Loma Linda Edif. 7 Apt. 161;8662;0
49206;Calle Crucero Ahrens Edif. 65 Apt. 193;22440;1
49207;Onaney Edif. 42 Apt. 179;40521;0
49208;Paseo De Los Abogados Edif. 109 Apt. 126;29353;1
49209;Respaldo Rafael Ceara Edif. 194 Apt. 78;33235;1
49210;Calle Los Manantiales Edif. 10 Apt. 96;13347;1
49211;Calle Cayenas Edif. 87 Apt. 69;20326;1
49212;Calle 43 Edif. 71 Apt. 146;36492;1
49213;Calle Roosevelt Edif. 170 Apt. 81;31549;1
49214;Calle O Edif. 16 Apt. 89;1698;0
49215;Boulevard De Sans Souci Edif. 176 Apt. 86;10321;1
49216;Calle 1era (Arco Iris) Edif. 64 Apt. 78;20248;0
